FS_PERM_SEC_ID,ENTITY_NAME,FF_MKT_VAL_CURR,FF_CURR_PS_CF,FF_PBK_SECS_CURR,FF_PE_SECS_CURR,DATE,FF_SALES,FF_NET_INCOME,FF_ASSETS,FF_DFD_TAX_ITC,FF_DEBT,FF_EPS_REPORTED,FF_EQ_TOT,FF_EPS_BASIC,FF_COGS,FF_CAPEX
WMFKQJ-S,HARTFORD LIFE INSURANCE CO,,308000,,,20171231,2402,-46,169179,-556,8,,6680,,,18
W92VYF-S-US,HASBRO INC,12634.2,3.95016503990105,6.76873,61.0613,20171231,5204.467,396.607,5289.983,-91.777,1848.566,3.12,1829.957,3.17,2495.892,134.877
DKJ6QK-S-US,HAVERTY FURNITURE COS INC,443.462,3.01725019805254,1.50366,21.7123,20171231,819.866,21.075,468.902,-12.375,54.591,0.98,294.142,0.9992,374.943,24.465
WQCBVQ-S,HAWAIIAN ELECTRIC CO INC,,21.5631484549581,,,20171231,2257.566,121.946,6314.33,394.041,1373.478,,1879.576,,1785.096,441.598
VPRQC7-S-US,HAWAIIAN ELECTRIC INDUSTRIES INC,3831.2,4.00367508567544,1.83156,21.4634,20171231,2555.625,167.187,13245.401,388.43,1992.601,1.52,2131.679,1.52,2217.334,495.187
KHT2M2-S-US,HAWKINS INC,443.477,3.92410380881255,2.17637,,20170331,483.593,22.555,423.539,42.04,102.615,2.13,217.828,2.14,390.32,21.616
L9XWZZ-S-US,HCP INC,12430.8,1.87973741850203,2.38729,220.5,20171231,1848.378,413.013,14088.461,,7880.466,0.88,5594.938,0.88,1200.977,115.26
FXHMTX-S-US,WELLTOWER INC,23929,5.00402924495336,1.7287,163.332,20171231,4313.482,178.524,27944.445,,11731.936,1.26,15300.646,0.3516,3004.77,496.48
DKGW59-S-US,HEALTHCARE REALTY TRUST INC,3828.56,1.56917842138053,2.16971,355.995,20171231,424.323,20.938,3193.585,,1283.88,0.18,1789.883,0.1776,299.705,80.613
CVYNN4-S-US,HEALTHCARE SERVICES GROUP INC,2954.76,1.59830485489558,7.48889,43.0397,20171231,1866.131,88.226,683.271,-7.498,35.382,1.19,399.952,1.2,1606.26,5.397
KK1P79-S-US,ENCOMPASS HEALTH CORP,7729.7,7.15341024084194,6.45626,25.7303,20171231,3919,255.5,4893.7,-63.6,2577.7,2.69,1645.5,2.73,3097.9,245
R1CZZR-S-US,HEARTLAND EXPRESS INC,1576.48,1.65945636693406,2.70971,20.6344,20171231,607.336,75.173,789.127,63.751,0,0.9,574.645,0.9,540.019,184.293
T9RLT4-S-US,HECLA MINING CO,1456.28,0.28772157643914,0.819641,,20171231,583.775,-23.519,2364.957,120.037,514.03,-0.06,1483.882,-0.06,456.715,98.038
LVXC21-S-US,HEICO CORP,10100.8,2.38430772938855,7.91525,45.942,20171031,1524.813,185.985,2512.431,59.026,673.979,1.3696,1379.415,1.4144,903.615,25.998
RCF7LV-S-US,HELMERICH & PAYNE INC,6678.27,5.28057534145983,1.48211,14.8068,20170930,1804.741,-130.023,6540.36,1332.689,492.902,-1.2,4164.591,-1.2,1827.76,397.567
C36NYF-S-US,HEMACARE CORP,141.141,0.35680985680985,9.60305,31.8428,20171231,20.212,4.432,17.448,-1.128,0.192,0.369,14.697,0.369,9.594,0.543
DSGZ71-S-US,HENRY JACK & ASSOCIATES INC,10715.4,5.9892748560709,8.76011,30.2026,20170630,1431.117,245.793,1908.945,219.541,50,3.14,1032.051,3.16,819.034,148.186
KJY9T4-S-US,HERSHEY CO,20205.7,7.81538393321116,19.2389,20.4033,20171231,7515.426,782.981,5553.726,42.633,2920.48,3.66,931.565,3.7875,4008.252,257.675
KXGM8G-S-US,HERTZ CORP,,25830000,,,20171231,8803,332,20058,1220,14865,,1520,,7443,10769
V601BM-S-US,HP INC,37589.3,1.43619102023583,,8.97692,20171031,52212,2526,32913,1068,7819,1.48,-3408,1.5,42444,402
V0BZGB-S-US,HEXCEL CORP,6038.81,4.92007449810898,4.31312,21.7989,20171231,1993.5,284,2780.9,128.7,809.9,3.09,1495.1,3.13,1421.5,278.1
DLRQ4P-S-US,HICKOK INC,28.825,1.43780532872467,2.61882,14.7761,20170930,23.816735,1.408396,25.962304,-2.790259,11.25724,0.46,9.887519,0.49,15.792458,0.332794
NV7CR3-S-US,HIGHLANDS BANKSHARES INC /WV/,59.8251,3.3234271318218,1.14951,22.2128,20171231,20.65,2.469,405.757,-1.675,4.968,1.85,51.673,1.85,,2.857
GKZ98J-S-US,HIGHWOODS PROPERTIES INC,5190.59,3.78666151169534,2.36596,26.3747,20171231,702.165,185.365,4623.791,,2014.333,1.78,2381.243,1.781,462.991,324.466
B7YJ5C-S-US,HILL ROM HOLDINGS INC,6267.3,5.89564038852496,4.13856,27.516,20170930,2743.7,133.6,4528.7,225.3,2309.3,1.99,1365.6,2.04,1531.5,97.5
DKMDTK-S-US,HILLS BANCORPORATION,549.609,4.12853333333333,1.7481,18.2065,20171231,126.77,28.061,2963.36,-8.806,295,3.01,311.716,3.01,,2.854
WSVGTZ-S-US,TOR MINERALS INTERNATIONAL INC,13.4596,0.48729531338227,0.466505,,20171231,38.966,-1.136,36.329,0.001,3.552,-0.32,28.852,-0.32,35.412,3.099
BB74WN-S-US,JLM COUTURE INC,13.6899,1.13366260162602,1.14547,9.85619,20171031,31.799559,1.17705,15.60576,-0.536,0.4,0.7217,10.757823,0.7217,17.655439,0.00704
NDMTRH-S-US,HMG COURTLAND PROPERTIES INC,14.3846,1.02388943731491,0.636402,,20171231,0.328977,-0.314224,22.156679,0.084153,1.55,-0.31,20.092878,-0.31,0.875197,0.034872
RDLR73-S-US,HOLOGIC INC,11459.1,2.86120614575027,4.66757,,20170930,3058.8,755.5,7979.6,964.5,3384.5,2.64,2784.7,2.7,1500.3,107.6
DY0D0T-S-US,HOME DEPOT INC,225679,9.99791944796019,133.829,25.4408,20170131,94595,7957,42966,205,23601,6.45,4333,6.47,64036,1621
D2X8WH-S-US,HNI CORP,1866.65,3.97457472105359,3.55692,20.4211,20171231,2175.882,89.795,1391.55,76.668,276.648,2,514.577,2.05,1380.945,127.391
L0SS08-S-US,HOOPER HOLMES INC,1.16441,-0.41471159593544,,,20171231,56.158,-15.972,40.2,,19.314,-0.75,-6.856,-0.75,44.868,0.42
HWT6NK-S-US,HORIZON BANCORP /IN/,799.485,1.13977009097307,1.69908,18.2279,20171231,162.058,33.117,3964.303,,601.81,0.9533,457.078,0.96,,2.689
M88FPK-S-US,HORMEL FOODS CORP,19639.4,1.9438763296243,3.71189,21.1543,20171031,9167.519,846.735,7301.39,98.41,250,1.57,4939.697,1.6,7170.038,221.286
VVFQYB-S-US,HORTON DR INC,16508.1,4.40529452169232,1.91976,12.8765,20170930,14091,1038.4,12184.6,-365,2871.6,2.74,7747.6,2.77,11042.8,157.3
GB43G9-S-US,HOSPITALITY PROPERTIES TRUST,4646.15,3.42328216174117,1.68949,18.6318,20171231,2171.935,195.902,7151.232,8.221,4001.048,1.24,2755.422,1.1847,1706.9,131.12
TD8814-S,CENTERPOINT ENERGY HOUSTON ELECTRIC LLC,,1234000,,,20171231,2998,433,10528,1059,4753,,2369,,2152,875
CTXKF0-S-US,HOVNANIAN ENTERPRISES INC,235.5,0.18835618750548,,,20171031,2447.408,-332.193,1900.898,,1715.398,-2.25,-460.371,-2.25,2084.664,6.478
XBV9MD-S-US,HUBBELL INC,6548.66,7.25905099227722,3.88859,25.3843,20171231,3669.2,242.3,3720.6,23.7,1055.2,4.39,1647.9,4.42,2492.3,79.7
NNK8WV-S-US,HUMANA INC,44650.4,18.8366978071035,4.53394,33.5879,20171231,53767,2448,27508,-217,4920,16.81,9842,16.94,,526
QNZYNF-S-US,HUNT JB TRANSPORT SERVICES INC,13209.8,9.49497914837577,6.49656,17.6881,20171231,7189.568,686.263,4532.75,587.17,1085.649,6.18,1839.325,6.24,6371.093,530.816
JYS4QM-S-US,HUNTINGTON BANCSHARES INC,17369.5,2.20149244269763,1.73078,13.3895,20171231,4728,1186,104185,,14262,1,10814,1.02,,194
N826NL-S-US,HURCO COS INC,296.556,3.46895935685574,1.39578,17.3117,20171031,243.667,15.015,281.645,-2.355,1.507,2.25,203.085,2.27,174.457,4.445
VPR59Q-S-US,ICU MEDICAL INC,5959.99,6.0255451100064,4.84261,419.071,20171231,1292.613,68.644,1496.951,-23.288,0,3.29,1198.254,3.5,867.403,79.682
HTKWFH-S-US,IDEX CORP,11637,5.88095983307251,5.86223,30.7206,20171231,2287.312,337.257,3399.628,134.68,859.046,4.36,1886.542,4.4241,1184.234,43.858
GV726P-S,AMERIPRISE CERTIFICATE CO,,399.326666666667,,,20171231,157.744,44.006,6911.888,-0.736,0,,359.336,,37.515,0
NNF0RV-S-US,IEH CORP,27.3533,1.25853465346535,1.58874,10.6081,20170331,20.128041,1.473976,16.577488,,0,0.64,15.054544,0.64,13.540387,0.595391
N7S3G6-S,INTERSTATE POWER & LIGHT CO,,45.7415075311941,,,20171231,1870.3,227,7861.3,910.7,2406,,2709.7,,1509.4,676
GYFLXZ-S-US,TELIGENT INC,212.447,-0.12226935510997,5.27098,,20171231,67.251,-15.191,189.986,0.159,120.977,-0.28,44.753,-0.28,39.879,40.429
NB68NL-S-US,II VI INC,2433,2.91909824926053,2.39366,27.3944,20170630,972.046,95.274,1477.297,12.322,365.437,1.48,900.563,1.52,583.693,138.517
KC74XW-S-US,ILLINOIS TOOL WORKS INC,47274.4,7.190867951931,10.394,25.3727,20171231,14314,1687,16780,-341,8328,4.86,4589,4.9,8515,297
PX63DZ-S-US,IMMUCELL CORP,36.6064,-0.06698686131386,1.55824,,20171231,10.431091,-0.168147,34.298956,-0.472726,8.95565,-0.03,23.59494,-0.03,5.209734,17.759876
D65353-S-US,IMMUNOGEN INC,1365.91,-0.60036829937093,,,20171231,115.447,-96.012,294.676,,171.463,-0.98,-17.895,-0.98,,1.116
LMYZ8X-S-US,IMMUNOMEDICS INC,4209.81,-0.63566217594183,53.7149,,20170630,3.09125,-153.205945,162.573392,,98.084219,-1.47,-59.463248,-1.47,0.932657,1.837167
VV9JYD-S-US,SOLIGENIX INC,23.6952,-0.41175111689193,2.87757,,20171231,5.432472,-7.147083,9.549651,,0,-1.16,6.319712,-1.16,4.310083,0.026348
HG5V35-S-US,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/,56.646,0.35338876554802,0.639425,37.75,20171231,0,1.508,87.897,,0,0.36,87.887,0.36,0.91,0
SGJQG8-S-US,INCYTE CORP,13400.9,0.57088490288225,8.20458,,20171231,1536.216,-313.142,2302.582,,24.001,-1.53,1630.629,-1.53,110.157,111.021
VBL6H1-S-US,INDEPENDENCE HOLDING CO,547.415,2.65860087867523,1.26833,13.1196,20171231,318.648,42.042,1049.72,-15.645,0,2.63,436.308,2.6748,,0
FBBGRD-S-US,INDEPENDENT BANK CORP /MA/,2429.71,4.8522063889191,2.53524,23.1842,20171231,360.205,87.204,8082.029,,323.698,3.19,943.809,3.19,,25.08
P7QL7H-S-US,INDEPENDENT BANK CORP /MI/,590.296,1.27018183324359,1.75119,20.7203,20171231,142.157,20.475,2789.355,-15.089,90.169,0.95,264.933,0.96,,4.242
CZJH48-S,INDIANA MICHIGAN POWER CO,,520.071428571429,,,20171231,2111.9,186.7,9772,953.8,2750.9,,2217.6,,1676.5,756.5
K2B07Q-S-US,INDUSTRIAL SERVICES OF AMERICA INC,16.0971,0.18889850414142,1.42618,,20171231,54.935,-1.131,22.167,-0.027,7.885,-0.14,11.258,-0.14,51.827,0.132
LQDW14-S-US,INGLES MARKETS INC,570.434,8.86827488111953,1.02037,6.86654,20170930,4002.699727,53.87358,1733.305774,69.918,877.870315,2.66,511.052003,2.7355,3134.636102,127.69565
H686MN-S-US,ION GEOPHYSICAL CORP,250.38,1.19863407620417,4.15885,,20171231,197.554,-30.242,304.57,-1.753,156.744,-2.55,30.806,-2.55,121.915,24.773
QVPY6J-S-US,INRAD OPTICS INC,12.4356,0.04585795664718,6.33609,,20171231,9.859201,-0.682531,6.542505,,2.770224,-0.05,1.685447,-0.05,7.936534,0.121357
QP172M-S-US,INSTEEL INDUSTRIES INC,807.105,2.22986638721509,3.4987,26.4313,20170930,388.871,22.548,283.073,8.103,0,1.17,223.376,1.19,329.09,20.575
V5VGMB-S-US,INTEGRATED DEVICE TECHNOLOGY INC,4622.1,1.53854692619002,7.15121,3915.38,20170331,728.243,109.184,1183.634,-71.996,287.217,0.8,773.663,0.8159,305,31.951
PJSZYL-S-US,INTEL CORP,228844,4.7297766211234,3.26701,17.917,20171231,62761,9601,123249,2206,27679,1.99,69019,2.04,23804,11778
P7M8YD-S-US,INTERDIGITAL INC,2802.29,4.96684955904743,2.74477,22.2376,20171231,532.938,174.293,1854.42,-84.582,285.126,4.87,873.148,5.04,111.157,37.004
S3B3H1-S-US,INTERFACE INC,1314.82,2.07526809426161,3.8858,22.3232,20171231,996.443,53.246,800.6,-11.068,229.928,0.86,330.091,0.86,610.422,30.474
NCBHVN-S-US,INTERGROUP CORP,69.3243,2.80723404255319,,,20170630,69.005,-1.653,145.187,-4.107,186.025,-0.7,-75.318,-0.7,53.188,0
QWP0KR-S-US,INTERNATIONAL BANCSHARES CORP,2988.22,3.87507373961973,1.63101,16.8657,20171231,565.542,157.436,12216.336,5.193,1709.446,2.36,1838.98,2.38,,14.315
MCPQD9-S-US,INTERNATIONAL BUSINESS MACHINES CORP,134816,10.774917613238,7.27947,23.8226,20171231,79139,5752,125356,-4317,46824,6.14,17725,6.1662,43988,3773
W7TP6N-S-US,INTERNATIONAL FLAVORS & FRAGRANCES INC,10592.9,5.77275952061216,5.97304,34.4987,20171231,3398.719,294.665,4598.926,-71.277,1639.152,3.72,1689.294,3.73,1944.719,128.973
M2QWHK-S-US,INTERNATIONAL GAME TECHNOLOGY,,,,,20171231,4940.703,-1068.576,15159.208,449.914,8437.325,-5.26,2711.848,-5.26,3132.514,698.01
GX4W4P-S-US,INTERNATIONAL PAPER CO,21760.5,4.61251270855923,3.00358,7.34503,20171231,21743,2144,33903,2291,11157,5.13,6541,5.1951,16239,1391
BXJVMF-S-US,INTERNATIONAL SPEEDWAY CORP,1941.02,5.57124722310378,1.18758,7.40741,20171130,671.433,110.823,2229.553,396.046,259.466,2.48,1459.922,2.48,447.292,145.133
DXTWJN-S-US,INTERPUBLIC GROUP OF COS INC,8450.94,2.351837617416,4.13869,14.5828,20171231,7882.4,579,12695.2,-236,1372.5,1.46,2487.9,1.49,,155.9
L2Y1DG-S-CA,INTERTAPE POLYMER GROUP INC,1044.39,2.26842242788891,3.2085,13.2368,20171231,1165.77663410098,83.3634017370627,896.9518224,-17.3633811,350.15316585,1.4148,319.1539299,1.4148,904.099092577714,113.220230442156
BFNJSH-S-US,INVACARE CORP,596.952,-1.05240622361597,1.41075,,20171231,965.98,-76.541,1066.033,28.372,243.445,-2.337,423.294,-2.337,678.093,14.93
MNWT3V-S-US,INVESTORS REAL ESTATE TRUST,650.768,0.48121969398779,1.26746,,20170430,205.738,-12.799,1474.514,,760.827,0.26,643.275,-0.2045,143.364,42.193
MJ6N8M-S-US,INVESTORS TITLE CO,367.965,12.6754515103339,2.04448,14.5522,20171231,161.857374,25.706502,252.658163,8.625759,0,13.56,177.92044,13.63,,2.882732
VYPSP5-S-US,IOWA FIRST BANCSHARES CORP,51.98,6.8141592920354,,17.5841,20171231,21.235,2.398,482.925,-1.238,19.944,2.12,46.494,2.12,,0.54
NPM7RS-S-US,IPALCO ENTERPRISES INC,,2.877657863175,,,20171231,1349.588,108.793,5044.53,245.257,2625.538,,632.06,,1062.823,219.953
BB6S59-S-US,J&J SNACK FOODS CORP,2643.94,8.00684601807777,3.66105,25.4335,20170930,1084.224,79.174,879.512,62.705,1.244,4.21,682.322,4.23,753.201,72.18
NGXKNW-S-US,JACOBS ENGINEERING GROUP INC,9512.83,3.56467924847664,1.60154,35.9327,20170930,10022.788,290.65,7380.859,-190.935,238.071,2.42,4487.351,2.43,8250.536,118.06
G3D64C-S,JERSEY CENTRAL POWER & LIGHT CO,,13.1342918235658,,,20171231,1827,116,7412,572,1752,,3190,,1480,291
T7HSNM-S-US,JOHNSON & JOHNSON,353990,3.89896971775336,5.88363,306.86,20171231,76481,1300,157303,1263,34581,0.47,60160,0.48,25107,3279
R822Z3-S-US,JOHNSON OUTDOORS INC,810.412,5.57799074705887,3.06444,20.7272,20170930,490.565,35.157,353.659,-20.787,0,3.51,243.004,3.56,279.625,11.613
WMDJ2X-S,JONES FINANCIAL COS LLLP,,1070.78959823571,,,20171231,7597,218,17176,,0,121.15,2795,,343,80
Q9K1SC-S-US,JUNIATA VALLEY FINANCIAL CORP,98.8182,1.43527204502814,1.62275,21.4583,20171231,26.507,4.537,593.693,-0.652,48.362,0.95,59.387,0.95,,2.703
JFYHZ5-S-US,KAISER ALUMINUM CORP,1843.99,11.9408369408369,2.42806,37.0803,20171231,1397.5,45.4,1385.2,-67.7,369.6,2.63,746.3,2.67,1165.7,75.5
FMDKW6-S-US,KAMAN CORP,1823.97,4.84133978147949,2.83747,31.8732,20171231,1805.909,49.826,1455.452,-19.579,407.236,1.75,635.656,1.8,1258.437,27.631
N04TN9-S-US,KANSAS CITY LIFE INSURANCE CO,365.065,4.72860088394444,0.529304,7.88011,20171231,450.709,51.541,4530.67,,0,5.32,737.155,5.32,,1.874
DSFSZY-S-US,KANSAS CITY SOUTHERN,11826.9,9.64868489315675,2.53093,12.3029,20171231,2627,962,9302.8,987.2,2619.4,9.16,4865.4,9.18,1688.4,628
HNZZTB-S-US,KB HOME,2054.55,4.51112454241695,1.07307,21.3,20171130,4368.529,179.418,5199.149,-633.637,2324.845,1.85,1926.311,2.09,3646.468,8.085
TKQVC5-S-US,KELLOGG CO,25025.1,4.46881631146785,9.86448,14.2423,20171231,12929,1269,16350,118,8615,3.62,2228,3.65,7094,501
V988DM-S-US,KELLY SERVICES INC,939.324,2.38248717221463,0.788833,10.7884,20171231,5374.4,70.5,2378.2,-122.8,10.2,1.81,1151.5,1.84,4421.2,24.6
DG72YQ-S-US,KEMET CORP,1448.99,2.65734009727525,3.09042,21.4068,20170331,757.791,47.989,734.528,-5.223,388.211,0.87,154.675,1.03,566.509,25.617
MYVXJV-S-US,KENNAMETAL INC,3101.05,3.81094722399177,2.61173,20.1005,20170630,2058.368,49.138,2415.496,-13.466,695.916,0.61,1052.653,0.61,1410.139,118.018
C9PRL8-S,KENTUCKY POWER CO,,137.698711595639,,,20171231,640.413,35.246,2403.724,394.786,879.609,,670.263,,526.495,95.156
HDLQZM-S,KENTUCKY UTILITIES CO,,17.7164313289968,,,20171231,1744,259,8254,785,2373,,3357,,1195,432
JWHDT7-S-US,KEWAUNEE SCIENTIFIC CORP,93.7422,3.05983217803721,1.9862,18.2888,20170430,138.558,4.515,80.916,-3.158,6.94,1.66,43.257,1.67,110.788,2.611
JXN0ZX-S-US,KEY ENERGY SERVICES INC,304.477,-1.91483367109881,2.86916,,20171231,436.165,-120.589,562.173,0,245.603,-6,128.683,-6,416.874,16.079
KB76XV-S-US,KEY TRONIC CORP,85.004,0.86942379182156,0.697595,39.5,20170630,467.797,5.617,237.194,-6.981,42.949,0.51,116.567,0.52,434.071,9.307
SX82QG-S-US,KEYCORP,22619,1.87734904716037,1.63425,16.3053,20171231,6811,1296,138468,-320,15344,1.13,15025,1.14,,112
DVKPNS-S-US,KIEWIT ROYALTY TRUST,6.31672,,,9.10747,20171231,1.244077,1.067859,0.65151,,0,0.0845,0,0.0845,0.176218,
MMNDWT-S-US,KIMBALL INTERNATIONAL INC,620.633,1.56487047470146,3.3503,18.1848,20170630,669.934,37.506,323.653,-14.487,3.963,0.99,176.204,1,446.629,12.733
X0NKF2-S-US,KIMBERLY CLARK CORP,40572.5,7.90128428228323,,23.7678,20171231,18259,2278,15151,395,7425,6.4,943,6.44,11706,785
Q50887-S-US,KIMCO REALTY CORP,7201.42,2.18950500970616,1.33086,30.6327,20171231,1185.334,259.245,11763.726,,5478.927,0.87,5538.29,0.502,656.439,367.057
B7YZ0S-S-CA,KINROSS GOLD CORP,5563.52,1.09938089771193,0.966244,11.637,20171231,4287.32741556421,578.133705992219,10220.56374,278.530785,2170.86117,0.4543,5787.62664,0.4673,3498.26706560312,1260.887027393
Q1LFDX-S-US,KIRBY CORP,4987.68,7.01286496808885,1.58853,15.4436,20171231,2214.418,310.974,5167.724,468.451,992.406,5.62,3114.223,5.62,1760.445,177.222
K7VKFQ-S-US,KOHLS CORP,12082.7,11.4365394743142,2.26813,13.9261,20170131,18686,556,13574,272,4678,3.11,5177,3.12,12882,768
WN8L6T-S-US,KOREA FUND INC,210.509,,0.783501,2.58508,20170630,40.105653,52.088429,273.604478,,0,7.91,259.976367,7.91,2.134211,
NV75BX-S-US,KOSS CORP,18.6052,-0.00254652580251,1.3206,,20170630,24.054281,-0.963636,23.423653,-3.042257,0,-0.13,17.572312,-0.13,16.998987,0.403434
M518NK-S-US,KROGER CO,23844.5,5.65851111367733,3.41812,7.19471,20170131,115337,1959,37525,1927,14077,2.05,6710,2.08,91842,3699
CGFTZ5-S-US,KRONOS WORLDWIDE INC,2571.87,2.63325913271557,3.14294,6.60417,20171231,1729,354.5,1824.4,-127.9,474.5,3.06,754.3,3.06,1170.1,64.3
MFY80K-S-US,SUNLINK HEALTH SYSTEMS INC,10.0129,-0.24605635701766,,,20170630,53.288,-4.577,35.336,0,6.71,0.29,21.693,-0.4897,55.997,1.63
WGR8H1-S-US,KULICKE & SOFFA INDUSTRIES INC,1792.01,2.0496211448529,2.1033,24.4875,20170930,809.041,126.099,1171.107,-0.619,16.074,1.75,920.03,1.78,426.947,25.59
BNL65Y-S-US,LA Z BOY INC,1421.78,2.83591838471522,2.31196,18.1138,20170430,1520.06,85.5,888.855,-40.131,0.515,1.73,601.105,1.75,911.458,20.304
XLSWXT-S-US,LABORATORY CORP OF AMERICA HOLDINGS,18230.9,14.6918547595682,2.59301,14.3118,20171231,10441.4,1268.2,16568,-1.9,6762.1,12.21,6850.8,12.3848,7193.9,315.4
G2XMBP-S,LACLEDE GAS CO,,9146.76323391789,,,20170930,1171.9,113,3631.5,623.8,1176.9,,1171,,875.4,282.2
DLQP5Q-S-US,LAKE SHORE BANCORP INC,104.535,0.91155115511551,1.3311,30.9473,20171231,21.936,3.378,520.417,0.602,26.95,0.55,78.375,0.55,,1.48
QNVQLG-S-US,LAKELAND FINANCIAL CORP /IN/,1213.63,3.34011222987225,2.57962,18.8672,20171231,201.707,57.33,4691.476,-7.987,181.61,2.23,468.667,2.28,,9.582
W0ZFDG-S-US,LAKELAND INDUSTRIES INC,109.972,1.03905864958107,1.29954,130.414,20170131,86.183,3.893,84.554,-13.515,5.784,0.53,71.507,0.5364,54.546,0.413
N9757B-S-US,LAM RESEARCH CORP,29384.3,18.9489585192362,4.51938,14.221,20170630,8018.638,1697.763,12122.765,,2863.274,9.24,6817.451,10.47,4221.428,157.419
PX4PQN-S-US,LANCASTER COLONY CORP,4047.78,5.84289249581483,6.39604,30.818,20170630,1201.842,115.118,735.014,25.207,0,4.2,575.977,4.21,886.531,27.005
XNBMG3-S-US,LANDS END INC,795.636,1.02946107040854,2.60958,23.5238,20170131,1335.76,-109.782,1152.122,90.467,495.193,-3.43,271.412,-3.43,778.355,33.319
H7DL2V-S-US,LANDSTAR SYSTEM INC,4594.2,6.74720755359794,6.69256,20.5893,20171231,3646.364,177.088,1352.46,,167.355,4.21,653.877,4.22,3205.624,15.586
MBNTKC-S-US,LATTICE SEMICONDUCTOR CORP,940.758,0.24429145060071,3.81527,,20171231,385.961,-70.562,635.961,-0.198,301.175,-0.58,217.693,-0.58,201.291,22.391
X42929-S-US,LAWSON PRODUCTS INC,252.854,1.87274358111896,2.69315,10.0177,20171231,305.907,29.688,190.667,-18.133,22.086,3.25,93.49,3.35,123.289,1.256
MNXZBY-S-US,LEE ENTERPRISES INC,168.268,1.37168653576438,,3.64198,20170930,566.943,27.481,620.85,53.397,526.561,0.5,-91.213,0.51,275.878,4.078
TF5788-S-US,LEGG MASON INC,2755.23,6.1553358296279,0.713238,8.12091,20170331,2854.368,219.872,8290.415,126.386,2221.867,2.18,4688.944,2.19,579.338,39.977
PB0T2B-S-US,LEGGETT & PLATT INC,5674.96,3.96771714066103,5.02832,21.0146,20171231,3942.4,293.5,3550.8,61.6,1251.7,2.13,1190.8,2.1581,3096.2,159.4
XKSVQP-S-US,JEFFERIES FINANCIAL GROUP INC,8169.97,2.62204048816195,0.863958,277.262,20171231,12331.965,171.116,47169.108,-743.811,20855.905,0.45,10690.572,0.4529,7428.423,193.473
SKXZ61-S-US,LIBBEY INC,242.233,2.07840303495619,3.54967,,20171231,785.156,-93.368,717.239,-23.042,384.39,-4.24,66.894,-4.24,634.14,47.628
M3W4RN-S-US,FIRST ACCEPTANCE CORP,47.4432,0.23715913222639,0.732279,,20171231,347.518,-8.604,395.859,-20.549,70.153,-0.21,64.757,-0.21,,0.783
RWHVKS-S-US,LIBERTY PROPERTY TRUST,6479.03,2.38105935529272,2.03387,19.4326,20171231,720.625,267.762,6439.757,,2909.545,1.91,3155.903,1.8247,427.197,37.678
W38FV3-S-US,LILLY ELI & CO,108022,2.96771850762111,9.34832,,20171231,22871.3,-204.1,44981,,13647.1,-0.19,11667.9,-0.19,6070.2,2163.6
B3L74D-S-US,L BRANDS INC,9011.9,5.40396242478464,,9.91159,20170131,12574,1158,8170,333,5736,3.98,-727,4.0348,7439,990
HVQ5RM-S-US,LINCOLN NATIONAL CORP,14437.5,13.8683133269645,0.911585,7.44885,20171231,14148,2079,282835,2095,5344,9.22,17322,9.36,,0
GC4QRZ-S-US,LINDSAY CORP,973.078,4.34052245049735,3.5068,45.005,20170831,517.985,23.179,506.032,-4.12,116.976,2.17,270.055,2.17,372.973,8.863
BV8916-S-US,LOCKHEED MARTIN CORP,91286.6,25.3141887977077,219.439,35.3808,20171231,51048,2002,46521,-3111,14263,6.89,-609,6.96,44450,1177
VYPZ0B-S-US,LOEWS CORP,16159.3,6.99723401965935,0.856347,14.6114,20171231,13472,1164,79586,724,11533,3.45,24566,3.46,,1031
MBNYTH-S-US,LOUISIANA PACIFIC CORP,4024.31,3.76919208965608,2.40631,9.52577,20171231,2733.9,389.8,2448.5,30.9,375.9,2.66,1604.5,2.7,2005.3,148.6
RCMKTY-S,LOUISVILLE GAS & ELECTRIC CO,,25.4531792993331,,,20171231,1453,213,6559,607,1908,,2527,,1000,458
N91ZBG-S-US,LOWES COS INC,79681.1,6.75117686122962,13.969,21.2702,20170131,65017,3062,34408,-222,15699,3.47,6434,3.48,44042,1167
NV79M1-S-US,LSB INDUSTRIES INC,193.717,0.18959250716432,0.458014,,20171231,427.504,-31.812,1325.502,54.787,417.984,-2.18,613.155,-2.2767,422.038,35.425
HTJTDH-S-US,LSI INDUSTRIES INC,123.424,0.85167149758454,0.861798,,20170630,331.392,3,256.68,,49.698,0.12,160.078,0.12,248.012,6.633
FLDXDF-S-US,LTC PROPERTIES INC,1688.85,2.98107733064211,2.24137,19.6359,20171231,168.065,86.978,1465.57,,667.502,2.2,758.648,2.21,37.61,26.708
KW3WP9-S-US,LUBYS INC,72.8749,0.01681127982646,0.638411,,20170831,376.031,-23.262,226.457,-7.254,30.807,-0.79,144.052,-0.7892,346.367,12.502
QG6RS5-S-US,LYDALL INC,705.628,4.38831990794016,1.9034,15.2632,20171231,701.237,49.317,560.871,13.568,77.19,2.85,353.396,2.89,534.975,27.006
B14641-S-US,LGL GROUP INC,27.4363,0.20519369944657,1.091,116.8,20171231,22.402,0.117,27.555,-0.173,0,0.04,24.928,0.04,14.661,0.131
